"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"
"R12-26"	"R12"	".scratch/mes-ingest-review-remediation/issues/09-reappear-alert-previous-gone-demand-id.md"	"0183d7c8b79fe760f8966acb368e30f8b582b355b799ad5145654c2cba6ce851"	"2423"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-REVIEW-REMEDIATION"	"code-review-finding-and-regression-fix-record"	"Historical implementation-review finding and repair; authoritative only as evidence that an implementation diverged from an upstream contract at that time."	"Created by code review, with parent/reference, repro, regression tests and a later fix."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; retain-as-current-state-and-regression-evidence"	"Retain upstream reference, repro, regression and fix history; new interaction/default/model choices remain derived design."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-27"	"R12"	".scratch/mes-ingest-review-remediation/issues/10-alerts-openapi-sortby-parity.md"	"7002c15ad9def9f6a3e90e6e38b0ee14e2764ba0d095b9f71504f16ccb9e8e86"	"2025"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-REVIEW-REMEDIATION"	"code-review-finding-and-regression-fix-record"	"Historical implementation-review finding and repair; authoritative only as evidence that an implementation diverged from an upstream contract at that time."	"Created by code review, with parent/reference, repro, regression tests and a later fix."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; retain-as-current-state-and-regression-evidence"	"Retain upstream reference, repro, regression and fix history; new interaction/default/model choices remain derived design."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-28"	"R12"	".scratch/mes-ingest-review-remediation/issues/11-watch-latency-log-retention-and-nonfatal-io.md"	"f2272ee8b8fa34c1c6cd36be3453370141453548de53046e854a7b1ec4739aca"	"2005"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-REVIEW-REMEDIATION"	"code-review-finding-and-regression-fix-record"	"Historical implementation-review finding and repair; authoritative only as evidence that an implementation diverged from an upstream contract at that time."	"Created by code review, with parent/reference, repro, regression tests and a later fix."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; retain-as-current-state-and-regression-evidence"	"Retain upstream reference, repro, regression and fix history; new interaction/default/model choices remain derived design."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-29"	"R12"	".scratch/mes-ingest-review-remediation/issues/12-watch-local-logging-failure-isolation.md"	"d0355efeff0096b3e6c9be7b02c6867302ef9a7efbff1c242cc94c5983062956"	"1713"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-REVIEW-REMEDIATION"	"code-review-finding-and-regression-fix-record"	"Historical implementation-review finding and repair; authoritative only as evidence that an implementation diverged from an upstream contract at that time."	"Created by code review, with parent/reference, repro, regression tests and a later fix."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; retain-as-current-state-and-regression-evidence"	"Retain upstream reference, repro, regression and fix history; new interaction/default/model choices remain derived design."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-30"	"R12"	".scratch/mes-ingest-review-remediation/issues/13-watch-alert-cursor-pagination.md"	"56455397e88cd8715422a25e265ab00c50d39c0ebebdd9647469d1bb1249fc9c"	"1742"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-REVIEW-REMEDIATION"	"code-review-finding-and-regression-fix-record"	"Historical implementation-review finding and repair; authoritative only as evidence that an implementation diverged from an upstream contract at that time."	"Created by code review, with parent/reference, repro, regression tests and a later fix."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; retain-as-current-state-and-regression-evidence"	"Retain upstream reference, repro, regression and fix history; new interaction/default/model choices remain derived design."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-31"	"R12"	".scratch/mes-ingest-review-remediation/issues/14-watch-alert-all-visible-column-sorting.md"	"cd04c7b76bf53693dc02ffe79a5ff00952086f4e4b26f05c5e65c5d0bebb09ee"	"1938"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-REVIEW-REMEDIATION"	"code-review-finding-and-regression-fix-record"	"Historical implementation-review finding and repair; authoritative only as evidence that an implementation diverged from an upstream contract at that time."	"Created by code review, with parent/reference, repro, regression tests and a later fix."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; retain-as-current-state-and-regression-evidence"	"Retain upstream reference, repro, regression and fix history; new interaction/default/model choices remain derived design."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-32"	"R12"	".scratch/mes-ingest-review-remediation/issues/15-watch-demand-all-visible-column-sorting.md"	"4a790078b69d11bcdfc08a827b1d9f0af60bf824a462724258e9452adda108b4"	"2185"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-REVIEW-REMEDIATION"	"code-review-finding-and-regression-fix-record"	"Historical implementation-review finding and repair; authoritative only as evidence that an implementation diverged from an upstream contract at that time."	"Created by code review, with parent/reference, repro, regression tests and a later fix."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; retain-as-current-state-and-regression-evidence"	"Retain upstream reference, repro, regression and fix history; new interaction/default/model choices remain derived design."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-33"	"R12"	".scratch/mes-ingest-review-remediation/issues/16-reappear-previous-demand-id-actions.md"	"55f3fa8ae2f1936d5d10f15614dea0e41eb519d5586184a943a45672a0dc9172"	"1974"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-REVIEW-REMEDIATION"	"code-review-finding-and-regression-fix-record"	"Historical implementation-review finding and repair; authoritative only as evidence that an implementation diverged from an upstream contract at that time."	"Created by code review, with parent/reference, repro, regression tests and a later fix."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; retain-as-current-state-and-regression-evidence"	"Retain upstream reference, repro, regression and fix history; new interaction/default/model choices remain derived design."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-34"	"R12"	".scratch/mes-ingest-review-remediation/issues/17-transport-demand-key-value-object.md"	"390d85ab7a27f9d241b9702d16882b6936def7263f42976610d2c30f0e0a07e9"	"2049"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-REVIEW-REMEDIATION"	"code-review-finding-and-regression-fix-record"	"Historical implementation-review finding and repair; authoritative only as evidence that an implementation diverged from an upstream contract at that time."	"Created by code review, with parent/reference, repro, regression tests and a later fix."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; retain-as-current-state-and-regression-evidence"	"Retain upstream reference, repro, regression and fix history; new interaction/default/model choices remain derived design."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-35"	"R12"	".scratch/mes-ingest-watch-operations/issues/01-time-contract-and-local-display.md"	"0a4beadc06556e1dc73e38c7869b5f12b44c47edf43597608a39b09a960504f3"	"1275"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-36"	"R12"	".scratch/mes-ingest-watch-operations/issues/02-watch-http-reliability-and-event-journal.md"	"7846f1c3e18bfb0dfb32f15a1bed1743dde81b9a9986c48829d838a788763236"	"1238"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-37"	"R12"	".scratch/mes-ingest-watch-operations/issues/03-end-to-end-latency-telemetry.md"	"21b9a07bd656f3c6bf694433722c3696ff8c7d43fbf6fbb516912a30264e82b4"	"1501"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-38"	"R12"	".scratch/mes-ingest-watch-operations/issues/04-incremental-sql-projection-store.md"	"312c58fc5f98bd50f58dabe75126fb8a9ac0cb109ea27df4048bd2a07d65b1b1"	"1491"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-39"	"R12"	".scratch/mes-ingest-watch-operations/issues/05-paginated-indexed-demand-api.md"	"0ca7555037b8d361b9138d83fd7dd898ac6b8d2110fd5b006551ceaa11dde91a"	"1580"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-40"	"R12"	".scratch/mes-ingest-watch-operations/issues/06-demand-change-feed-and-bootstrap.md"	"c96f2cdb9e6da8ce427f576c80c7732ff7740281b0deda54b2bfa9d9355556a4"	"1532"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-41"	"R12"	".scratch/mes-ingest-watch-operations/issues/07-watch-paged-demand-browsing-and-sorting.md"	"091106bcbbf8b6bdafe61601fb4a53f567f08c6546cc3dac11267138618b0247"	"1302"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-42"	"R12"	".scratch/mes-ingest-watch-operations/issues/08-watch-grid-clipboard.md"	"3a6d7ee86fdec19b51df5fe4da04f8b4f5cd2ff70096cf0264d1242bf445d6d2"	"1354"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-43"	"R12"	".scratch/mes-ingest-watch-operations/issues/09-watch-resizable-panes-and-preferences.md"	"a266ebecafd5962b223a145ac6817919150cf8fe295adcdabb83633eb74788dc"	"1089"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-44"	"R12"	".scratch/mes-ingest-watch-operations/issues/10-ingest-alert-incident-model.md"	"e0249698dcff88ac0e5499beb3a5887681fc60cd00e6588d24bfa0b0c8afac3f"	"1932"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-45"	"R12"	".scratch/mes-ingest-watch-operations/issues/11-watch-alert-detail-and-unified-events.md"	"17f52a731a7fee3b9a0be9f94e955bb7f0ae9101262f64047f1a4c5313de69cc"	"1519"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-46"	"R12"	".scratch/mes-ingest-watch-operations/issues/12-swagger-openapi-read-contract.md"	"720959fe5666aa06fb22d47211ac415dffad6619880bfbc5984a2c19aefdbd9f"	"1597"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-47"	"R12"	".scratch/mes-ingest-watch-operations/issues/13-watch-status-bar-and-reliable-banners.md"	"01bd38848253f515b3df764713b5ec1bf3647500aabec6e0e23e12e2e24f049a"	"1631"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-48"	"R12"	".scratch/mes-ingest-watch-operations/issues/14-schema-migration-config-and-upgrade-package.md"	"ba1422afb3f1ccaa506afe16dbda923467834f9021431301f3de091094c205be"	"1773"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-49"	"R12"	".scratch/mes-ingest-watch-operations/issues/15-factory-time-and-latency-validation.md"	"0858153ad264ceaa3389e3d02ffcd544ba64efaf1db7bc10c07a2f979359fca1"	"1497"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-IMPLEMENTATION-TASK"	"completed-implementation-slice-derived-from-internal-spec"	"Historical Watch implementation, operations, database, UI or factory-validation task; not independent requirement authority."	"Derived from the Watch Operations spec and completed through implementation commits."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document; trace-any-claimed-requirement-to-upstream-spec-and-primary-evidence"	"Retain build scope, acceptance checks and completion commit as implementation history only."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R12-50"	"R12"	".scratch/mes-ingest-watch-operations/spec.md"	"1952e28681dc50e849f6e61ceee095896e48cff82cb449bb0526c44895b24e9b"	"14037"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"R12-SPEC-MIXED"	"internal-implementation-spec-mixing-requirement-summaries-and-design"	"MesIngest Watch Operations implementation spec; possible decision summaries are mixed with architecture, defaults, UI/API and delivery design."	"Created from internal planning and upstream MES/ADR material; ready-for-agent or confirmed wording is not a four-element approval record."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-story-and-semantic-level-decomposition-upstream-source-review-current-applicability-check-and-explicit-approval"	"Retain user-story/domain-semantic/functional-requirement pointers; separate customer MES semantics, operational/UI preferences, API contracts and technical design."	"R12-historical-local-specs-and-issues.md; section=分组调查矩阵"
"R13-01"	"R13"	"rcs/01-rcs-intro.md"	"b40f96da995b13b85f48e9e8cef6d2f03328b1357ce0f3fc583b7a8848025d9f"	"1852"	"tracked-clean"	"tracked-clean"	"candidate-external-constraint"	"R13-PN"	"unapproved-project-integration-note"	"Project-local access/API note with unbound environment and unsafe example credentials; not a production configuration or project authorization."	"Present by the initial 2026-07-13 commit and changed on 2026-07-16; no named approver or target-build binding."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-environment-configuration-access-and-security-claims-controlled-snapshot-and-explicit-approval"	"Preserve 172.19.206.222 versus 172.10.1.72 environment gap and prohibit promoting admin/admin."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-02"	"R13"	"rcs/riot_documents/文档_RIoT_V2.0.7_软件接口手册_CN_V1.0_20230510  (3).pdf"	"5567b423be0dde5d5646396c416d15b97afcce5ecd362070b9dc835c0950635e"	"1623847"	"untracked"	"tracked-clean"	"candidate-external-constraint"	"R13-IGN"	"third-party-vendor-manual-retained-for-lossless-identity-only"	"Out of scope by user direction on 2026-08-03; content is ignored for the current baseline."	"Tracked in fixed HEAD after Git-status correction; PDF readability was verified before scope exclusion."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract; vendor-manual-content-is-out-of-scope-and-retained-only-for-lossless-identity-and-source-history"	"Retain path, hash, bytes, corrected Git identity and completed PDF QA record only."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-03"	"R13"	"rcs/riot_documents/Riot对外接口文档.pdf"	"a051ad61b4442e52d7516929bab284cff17b33f81a0370af37a41f8050d1e68b"	"2740585"	"untracked"	"tracked-clean"	"candidate-external-constraint"	"R13-IGN"	"third-party-vendor-manual-retained-for-lossless-identity-only"	"Out of scope by user direction on 2026-08-03; content is ignored for the current baseline."	"Tracked in fixed HEAD after Git-status correction; PDF readability was verified before scope exclusion."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract; vendor-manual-content-is-out-of-scope-and-retained-only-for-lossless-identity-and-source-history"	"Retain path, hash, bytes, corrected Git identity and completed PDF QA record only."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-04"	"R13"	"rcs/riot_ithing_model/standard.oasis.300ul/standard.oasis.300ul-物模型枚举问题清单.md"	"bd0dd90f974288fa8f6246543ff78ddff2dd86d3f33a5872512fcfbee677415b"	"6561"	"untracked"	"tracked-clean"	"candidate-external-constraint"	"R13-LA"	"local-thing-model-analysis-and-provisional-design-boundary"	"Local analysis of missing/inconsistent enums plus provisional SDK/application handling; not an authoritative TSL or approved project rule."	"Present by the initial 2026-07-13 commit; Git identity corrected to tracked-clean."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-observed-gaps-defensive-design-and-business-handling-authoritative-tsl-review-and-explicit-approval"	"Retain productKey, missing-enum questions, ticket 38 evidence gap and ticket 39 decision dependency."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-05"	"R13"	"rcs/riot_swagger/configfile.json"	"eefea9b4fbe48df169eb04d251ae004e62caf3a927d14c18068d789b67cd1d1b"	"2242"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-06"	"R13"	"rcs/riot_swagger/device.json"	"e35dad335c0d82663159ac5778337ff3aaae3f128bf5686318bf1fe75b8b9217"	"57858"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-07"	"R13"	"rcs/riot_swagger/fcs.json"	"c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b"	"247955"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-08"	"R13"	"rcs/riot_swagger/ifttt.json"	"eaa03c94c6509c3c3b5313ca002fde4b042e5dc0077ef3105a95366af8d25608"	"33016"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-09"	"R13"	"rcs/riot_swagger/imap.json"	"253c5747586b9c7d9ca798c75a74193081e837a01167c6db7a20b78e8dd1a6d6"	"45355"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-10"	"R13"	"rcs/riot_swagger/ithings.json"	"e812eea395ecc48af268d370fb00872e505eb616e6e361a0914affd5cd7d192f"	"75895"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
