"path"	"git_status"	"sha256"	"bytes"	"last_write_utc"	"material_role"	"batch_id"	"batch_title"	"follow_up_ticket"	"route_reason"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-16/runs/S2-priority-calls.json"	"tracked-clean"	"3e61e9aadfb033280e7acbcad5e0eb79b218a41efcf7b7aed6e4d98ba14b5005"	"4207"	"2026-07-20T07:09:25.6814395Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-16/runs/S2-watch-after-cancelA.json"	"tracked-clean"	"b1b37b3f2c1dce218a4324256a6bf11053168c3fa6fe53736c47b507d1d602d6"	"48299"	"2026-07-20T07:09:41.5234775Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-17/round-plan.md"	"tracked-clean"	"2ef9b1440f6fa6f0906cc69bcc98369dc5d3e399e901990d56f261db8f112df9"	"233"	"2026-07-20T07:24:14.7986455Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-17/runs/E0-baseline.json"	"tracked-clean"	"a6bb078c73e932ff21432271a803b2392f0625bf8c67577ed2fdfd984be41513"	"565"	"2026-07-20T07:24:14.9806316Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-17/runs/E0-cost-candidates.json"	"tracked-clean"	"c094e865bc5c5e0526a9c3ba3c761a1d858138775b4eb8d4abed1ee15f4978e9"	"467"	"2026-07-20T07:24:15.3712019Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-17/runs/E9-final.json"	"tracked-clean"	"63ce1e32f1ea12f1e11898b678f33629ed4ded14d16c8ffe694b4116a9aea70c"	"571"	"2026-07-20T07:34:15.9160291Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-17/runs/S1-create.json"	"tracked-clean"	"877fd6d3747056f5d338c19373ecedf3159bae651de68e9774ad90d8bd64d686"	"1892"	"2026-07-20T07:24:15.5175257Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-17/runs/S1-dense-samples.json"	"tracked-clean"	"7e0bd4f79ee52b8e8a3b94e3b74bf5ee6fc48e662876961919491ced6e1f87cc"	"394306"	"2026-07-20T07:34:15.5553764Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-17/runs/S1-final-order.json"	"tracked-clean"	"948e2aa332cc133fb7bd67626b2ea2bf7213401212068cde28c30fe65bd21523"	"697"	"2026-07-20T07:34:15.7271068Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-17/runs/S1-final-vehicle.json"	"tracked-clean"	"43d53807c4975f66ce9843c4fbb4695af51ea330da872f6aaa4fb6b09a2227a6"	"582"	"2026-07-20T07:34:15.7659631Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-17/runs/S1-timeout-cancel.json"	"tracked-clean"	"a6e18cb9921768ef5e98d498b56ed240f90ddf0ca37a7ce9549f0815f27c6e7f"	"138"	"2026-07-20T07:34:15.8707801Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/execution-log.md"	"tracked-clean"	"29a0716553460a7bfe5cb3434f7de17f373186d7bfa558ef2c065dcbdf89174f"	"1379"	"2026-07-20T07:46:09.1601572Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/round-plan.md"	"tracked-clean"	"a779171a1f8c8e9dabdcf66255c7ff0802f58fce912c470ca4e5d59a0676d74f"	"203"	"2026-07-20T07:46:14.8893563Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/E0-after-preclear.json"	"tracked-clean"	"84d79bc26d254175336d1fb29c0abe20bab8d6cd1179dea6c84acb76a9326843"	"566"	"2026-07-20T07:44:11.9361657Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/E0-baseline.json"	"tracked-clean"	"3b2181547eb42af983b46e9b0a6ae8bb3db420fe253f88e6c3a6178518548969"	"575"	"2026-07-20T07:44:06.0699024Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/E0-cost-candidates.json"	"tracked-clean"	"ef7378892de3b404665b4ad1df617a59b3ea99645dad4fd9bd046b2933b9cb0c"	"645"	"2026-07-20T07:44:12.5105818Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/E0-map-resolve.json"	"tracked-clean"	"8b8900054d3a5e7de5e2b8dffd4a46f7a3b23d0d5560a3f12e0357b1e237647b"	"132"	"2026-07-20T07:44:10.8863094Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/E0-preclear.json"	"tracked-clean"	"1c03dceb0cd7da1b2689d24712e8d6f1c3ff7e1bb6819a9c0181b321c4cc1c27"	"279"	"2026-07-20T07:44:11.0477693Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/E9-final.json"	"tracked-clean"	"d1954c813b728d14643eaf019e4cd1a2d5f4fe412c60a8ce2d9e3fe980658d83"	"566"	"2026-07-20T07:45:43.0345359Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/S1-create.json"	"tracked-clean"	"b5d1f44f7642a0e635b02d21270264f19d2b397205bdc985c0d85a4afb01e7ed"	"1888"	"2026-07-20T07:44:12.7459697Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/S1-dense-samples.json"	"tracked-clean"	"f378651ed779f580f2de04d5b338b3c8fb35b21919ab941f257b48e082eb46f5"	"25025"	"2026-07-20T07:44:46.8346007Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/S1-final-order.json"	"tracked-clean"	"bccfd3b4b3871acf74e1a7c4c4e5ed71778af0877f6c23df2276a440d4cbad66"	"676"	"2026-07-20T07:44:47.0275840Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/S1-final-vehicle.json"	"tracked-clean"	"978eb76cd2200604e9c81c93625f2752895f7cf771eda261bdc336231885775b"	"566"	"2026-07-20T07:44:47.0665167Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/S1-post-success-idle.json"	"tracked-clean"	"ae4a085e094df92004c4ae27d745d851d9370ad1f04d4dd20aba2ec18eff9216"	"566"	"2026-07-20T07:44:47.9264017Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/S2-redispatch-create.json"	"tracked-clean"	"b93c35d4a72c135247a3a8593bba6fc83ba23a0cf934e1d57d89841adbe800f2"	"1575"	"2026-07-20T07:44:48.5671933Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/S2-redispatch-final.json"	"tracked-clean"	"d70922f99fa929d9f21c482760a95c10464173291b4333eb46d3e6a60be72caa"	"683"	"2026-07-20T07:45:42.9937667Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-18/runs/S2-redispatch-samples.json"	"tracked-clean"	"ad98a6af33272e1ad1fc1bee0349e67cbc538364ce5521fceab34f386b1239e5"	"41291"	"2026-07-20T07:45:42.8368286Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/execution-log.md"	"tracked-clean"	"833b0f9eea3d3d7a8953defeace349228848065e5d6541dfd5c4d4bac6f75e9d"	"3178"	"2026-07-22T00:06:10.8343060Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/round-plan.md"	"tracked-clean"	"d01f9f6f3f601b3a6bf174849429f7c99dbbcf7b70407e57475a590ad92b5240"	"1011"	"2026-07-22T00:06:10.8073044Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/E0-baseline-emergency-fields.json"	"tracked-clean"	"0d144b4727b20050a23b33bc903f884a84525d58fe70edc8bb362d9912577ff6"	"344"	"2026-07-20T07:49:36.1755383Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/E0-baseline.json"	"tracked-clean"	"dfb84e13e062f5fbc709b919153da4258a8cf5fac3e32b5d3fd08192254c1bf9"	"578"	"2026-07-20T07:51:29.4507712Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/E0-device-command-schema.json"	"tracked-clean"	"53208bbe071b7ddd29a47f8505eae01da3c08a62ed45a623f6f1bf63a3ba3616"	"5281"	"2026-07-20T07:55:08.1391525Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/E0-runtime-props-picked.json"	"tracked-clean"	"bd65770bf376ef7f85f005125874e45b1d8dcee2b349156b99a53d60b433aae4"	"2371"	"2026-07-20T07:49:36.2453024Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/E0-tsl-emergency-detail.json"	"tracked-clean"	"b805a3ca9156740a5349f4c797c179f192f3c3f0e56aba0fdcaf4074fbd4f7ff"	"1569"	"2026-07-20T07:50:28.0797607Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/E0-tsl-emergency-related.json"	"tracked-clean"	"5502da4bfe96ff453b6a1dfd4d21179fdedf2bcc370670b487824e5968ece9fe"	"1460"	"2026-07-20T07:50:03.6791900Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/E9-final.json"	"tracked-clean"	"ffb30e1c922f5ea48f29a5136d0329864a5fcd0c2872e4968c5649839ee7483a"	"578"	"2026-07-20T08:00:26.7299214Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S1-hit.json"	"tracked-clean"	"2c335c78743eb1adcf114110f6c514600578f327c183a6f75528557417729f07"	"886"	"2026-07-20T07:52:23.4856586Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S1-watch-samples.json"	"tracked-clean"	"a49cdd93260f136d789174a3b0a8860d26c58ef10dbb00b716f5c394bd8c8a6c"	"29273"	"2026-07-20T07:52:23.4803888Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2-after-cancel-samples.json"	"tracked-clean"	"187ae173aeccbb54b2cb4214577d97817520b5371f3c7b13d52f800e1ec402fd"	"87753"	"2026-07-20T07:54:34.3748072Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2-before-cancel.json"	"tracked-clean"	"948f05cd563de1f3569636ad2a00e5ca8f56743304adae35aa9b8ba693fabde0"	"588"	"2026-07-20T07:52:48.0619182Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2-cancel-async-attempts.json"	"tracked-clean"	"01d34c2fc53538ea325eceff488a1a70fdddba2c0c53cfd905269c6f98fcf876"	"204"	"2026-07-20T07:53:49.2728543Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2-cancel-summary.json"	"tracked-clean"	"a827034cf9a38b1f139b2f65f35c9ab07d6f27f99d3002610aeab7606a0f54d2"	"1818"	"2026-07-20T07:54:34.3758040Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2-cancel-sync-attempts.json"	"tracked-clean"	"46049f4334253453bab199491bf65bfad71fc6de32079acca22edf1a9e969847"	"5742"	"2026-07-20T07:52:48.4559711Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2b-after-probes.json"	"tracked-clean"	"2bf2daa6acce66b291cd63a9964dc67a4169f9937ba5ce54ff2570305513c821"	"113"	"2026-07-20T07:55:54.6891217Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2b-cancel-body-probes.json"	"tracked-clean"	"817b1d29fb5bff88e1033ce61a2e5060b53abfa11d95a0d71e633333917ff8f6"	"3871"	"2026-07-20T07:55:54.6870867Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2c-after-samples.json"	"tracked-clean"	"43a56e87fd2ff72c131672c60f4b134e5233487fb9e093be1bb5f249a1ec29af"	"268"	"2026-07-20T07:59:18.8687197Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2c-before.json"	"tracked-clean"	"d3c687b181ac976309e79dcb9c9ed65d2591838e1b4bbd98bcb21cdb4b3ceaaf"	"232"	"2026-07-20T07:59:07.5750464Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2c-cancel-callApiKey.json"	"tracked-clean"	"4b47d425884815e166a26e4c15d16ee65abff9b3295503c9fca6afbc854bd97d"	"411"	"2026-07-20T07:59:17.9009422Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2c-summary.json"	"tracked-clean"	"f5876369f8af577936af1206965b1e7c6fb0ec15312344e86282d897401defc2"	"616"	"2026-07-20T07:59:18.8768910Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2d-after-samples.json"	"tracked-clean"	"75ed1b76d2da3ff429b091593208ca541394cf7ca5aea6da0b95c6de38431391"	"292"	"2026-07-20T08:03:40.8589439Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2d-before-samples.json"	"tracked-clean"	"06bae864480eff83f1d827c6d03d75dcd7b3eac083523155cb30ba8e64fda2e9"	"301"	"2026-07-20T08:03:39.8686112Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2d-before.json"	"tracked-clean"	"06bae864480eff83f1d827c6d03d75dcd7b3eac083523155cb30ba8e64fda2e9"	"301"	"2026-07-20T08:03:39.8737982Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2d-cancel-call.json"	"tracked-clean"	"ca7fbe5de7d6126f582789ca92cf1152849200c4b329b835c5815ed43eb006ba"	"1208"	"2026-07-20T08:03:40.0452267Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2d-control-settle.json"	"tracked-clean"	"e8cdffaf9226a04a2b7eca4349a674e06c7959e1aadca8b1520034879242cd0e"	"1227"	"2026-07-20T08:04:18.5663745Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S2d-summary.json"	"tracked-clean"	"c7828b44d3a0e6c5e73ead0f0c9edbff0f73dbd36c681f980827d821cf3f4977"	"806"	"2026-07-20T08:03:40.8686399Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S3-before-create.json"	"tracked-clean"	"f21bc98b1f3259e322ef46ad8953969ae0b6c16c8a0d2d4707bc5d11c553b43d"	"578"	"2026-07-20T07:59:42.5676037Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S3-create.json"	"tracked-clean"	"ec34595a577babd7119b2b0cb0f8be72b7b44de6f26fee6c0da0d74d61e69278"	"1581"	"2026-07-20T07:59:43.5939712Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S3-samples.json"	"tracked-clean"	"f521a7e2621c0e87abcfec0ae10154bb301792126c0fb859171e74569777efe7"	"6596"	"2026-07-20T08:00:26.5527860Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S4-after-cancel-samples.json"	"tracked-clean"	"2896894ac1f061c2b9753dbe87319b634bab7db354d4a66f2ff213af6d847f2f"	"640"	"2026-07-20T08:07:48.4370065Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S4-after-trigger-samples.json"	"tracked-clean"	"afcebe81fc2f2502b09e7261235f403027f7b1612eec33817cf94c0598714cf6"	"650"	"2026-07-20T08:07:46.5690244Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S4-baseline-after-preclear.json"	"tracked-clean"	"6be1626d0fa99d41a3852de42f1f9807f736b3655ddbec9fdaa67bf97d86d21f"	"291"	"2026-07-20T08:07:44.8865405Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S4-baseline.json"	"tracked-clean"	"2b00d4af0d9dc4373a7f44f4e593195c6b5d0fc06d9e04a33b2637c08c9e9d3c"	"301"	"2026-07-20T08:07:42.5354475Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S4-cancel-call.json"	"tracked-clean"	"90b672ff49d7e7872fa95f3e48106309fccb1551562441a2a4a05bd5f2ed6402"	"1189"	"2026-07-20T08:07:46.7691770Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S4-summary.json"	"tracked-clean"	"2ca15b269f25adcc0f5ceeeb4015a0946f854125ee67b21273a79b273d401f2f"	"1182"	"2026-07-20T08:07:48.4504225Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-19/runs/S4-trigger-call.json"	"tracked-clean"	"647a06cc0f17b2db82369a9c751ac3065d21ff46d9c2ad28b711372b0d66b013"	"1208"	"2026-07-20T08:07:45.0733806Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-2/execution-log.md"	"tracked-clean"	"7e19df33b90f1e0e5429f1d324517cb1be2f1a7ff31d27a0fcad55d43482405c"	"4478"	"2026-07-20T02:01:55.7669098Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-2/round-plan.md"	"tracked-clean"	"f87c360f943ae026000f21a338bec9990d3f33f36361797ffe83f16d98dfe5af"	"2912"	"2026-07-20T02:01:58.7944212Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-2/runs/A2-devices-success.json"	"tracked-clean"	"99eb0f0deb06dd9b9dbf7dee0863a690dc2e3f999a0759479724b72c72409eed"	"1202"	"2026-07-20T02:01:17.2590381Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-2/runs/A2-map-invalid-key.json"	"tracked-clean"	"2a9f2bb1caa838a62f28c2a2b6497937fc24f9912a785db0858b3d0678f76163"	"829"	"2026-07-20T02:01:12.0543082Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
"rcs/riot-behavior-lab/evidence/rounds/2026-07-20-round-2/runs/A2-map-no-auth.json"	"tracked-clean"	"d1a9515f74e38539cd96cd1d00654417a3f90af7d05f1a3554d43af33fa57b31"	"756"	"2026-07-20T02:01:12.0227956Z"	"current-state-evidence"	"E03"	"RIoT 行为实验与配置现状证据"	"no"	"行为实验、fixture、配置、日志、观察或研究记录只作现状证据。"
